arrival_ts,actual,naive_forecast,naive_error,historical_mean_forecast,historical_mean_error,moving_average_forecast,moving_average_error,ses_forecast,ses_error
2025-09-18,150.4,178.3,-27.900000000000006,176.6504424778761,-26.250442477876106,174.65,-24.25,165.97580369309802,-15.57580369309801
2025-09-19,171.0,150.4,20.599999999999994,176.63109801031686,-5.631098010316862,169.40714285714287,1.5928571428571274,164.67789637937994,6.322103620620055
2025-09-20,156.75,171.0,-14.25,176.62695139911634,-19.876951399116336,170.36428571428573,-13.614285714285728,165.20470736704812,-8.454707367048115
2025-09-21,184.4,156.75,27.650000000000006,176.61232523914643,7.787674760853577,166.95714285714286,17.44285714285715,164.50018985108196,19.89981014891805
2025-09-22,166.0,184.4,-18.400000000000006,176.61805147058823,-10.618051470588227,162.57142857142858,3.4285714285714164,166.15840984683902,-0.15840984683902093
2025-09-23,138.7,166.0,-27.30000000000001,176.61024981631152,-37.910249816311534,164.45714285714286,-25.757142857142867,166.14520980253772,-27.445209802537732
2025-09-24,132.0,138.7,-6.699999999999989,176.5824155653451,-44.58241556534509,163.65,-31.650000000000006,163.85824347764594,-31.858243477645942
2025-09-25,155.95,132.0,23.94999999999999,176.54970652971386,-20.59970652971387,157.03571428571428,-1.085714285714289,161.20354597204178,-5.253545972041792
2025-09-26,175.3,155.95,19.350000000000023,176.53460410557184,-1.234604105571833,157.82857142857142,17.47142857142859,160.7657762187488,14.5342237812512
2025-09-27,188.0,175.3,12.699999999999989,176.53369963369963,11.466300366300374,158.44285714285712,29.55714285714288,161.9768903106181,26.023109689381897
2025-09-28,193.0,188.0,5.0,176.54209370424599,16.457906295754015,162.90714285714284,30.092857142857156,164.14535526157937,28.85464473842063
2025-09-29,160.8,193.0,-32.19999999999999,176.55413313825895,-15.754133138258936,164.13571428571427,-3.3357142857142605,166.54976759102647,-5.749767591026455
2025-09-30,175.0,160.8,14.199999999999989,176.54261695906433,-1.5426169590643326,163.39285714285714,11.607142857142861,166.07064846782646,8.929351532173541
2025-10-01,156.2,175.0,-18.80000000000001,176.54149013878742,-20.341490138787435,168.57857142857142,-12.378571428571433,166.81471733828246,-10.614717338282475
2025-10-02,135.65,156.2,-20.549999999999983,176.5266423357664,-40.876642335766405,172.03571428571428,-36.38571428571427,165.93020957625208,-30.280209576252076
2025-10-03,157.4,135.65,21.75,176.4968271334792,-19.096827133479195,169.1357142857143,-11.735714285714295,163.40700716279662,-6.0070071627966115
2025-10-04,179.2,157.4,21.799999999999983,176.4829081632653,2.7170918367346815,166.57857142857142,12.621428571428567,162.9064526691877,16.293547330812288
2025-10-05,190.60000000000002,179.2,11.400000000000034,176.4848871085215,14.115112891478532,165.32142857142858,25.27857142857144,164.26416843549796,26.335831564502058
2025-10-06,148.9,190.60000000000002,-41.70000000000002,176.49516011644832,-27.595160116448312,164.97857142857143,-16.078571428571422,166.4586920102629,-17.558692010262888
2025-10-07,148.55,148.9,-0.3499999999999943,176.4750909090909,-27.925090909090898,163.27857142857144,-14.728571428571428,164.9955537203561,-16.445553720356088
2025-10-08,168.55,148.55,20.0,176.4547965116279,-7.904796511627893,159.5,9.050000000000011,163.6251714998064,4.924828500193598
2025-10-09,164.9,168.55,-3.6500000000000057,176.44905591866376,-11.549055918663754,161.26428571428573,3.635714285714272,164.03554974128622,0.8644502587137879
2025-10-10,171.4,164.9,6.5,176.44067489114659,-5.04067489114658,165.44285714285715,5.9571428571428555,164.10758302671002,7.292416973289988
2025-10-11,237.7,171.4,66.29999999999998,176.43701957940536,61.26298042059463,167.44285714285712,70.25714285714287,164.71524870552884,72.98475129447115
2025-10-12,194.9,237.7,-42.79999999999998,176.48141304347826,18.41858695652175,175.8,19.099999999999994,170.7969536603084,24.103046339691616
2025-10-13,165.4,194.9,-29.5,176.49475018102825,-11.094750181028246,176.41428571428568,-11.014285714285677,172.80542274117087,-7.405422741170867
2025-10-14,182.6,165.4,17.19999999999999,176.48672214182344,6.113277858176559,178.77142857142857,3.828571428571422,172.18834046879996,10.41165953120003
2025-10-15,164.15,182.6,-18.44999999999999,176.4911424439624,-12.341142443962383,183.6357142857143,-19.485714285714295,173.05592774196745,-8.905927741967446
2025-10-16,162.4,164.15,-1.75,176.482225433526,-14.082225433525991,183.00714285714284,-20.607142857142833,172.31381073924314,-9.913810739243132
2025-10-17,157.7,162.4,-4.700000000000017,176.47205776173286,-18.772057761732867,182.65000000000003,-24.950000000000045,171.4877084257566,-13.78770842575662
2025-10-18,201.89999999999998,157.7,44.19999999999999,176.45851370851372,25.441486291486257,180.69285714285712,21.207142857142856,170.33880028863547,31.56119971136451
2025-10-19,183.3,201.89999999999998,-18.599999999999966,176.47685652487382,6.823143475126187,175.57857142857142,7.721428571428589,172.96874560267716,10.331254397322851
2025-10-20,167.3,183.3,-16.0,176.48177233429396,-9.181772334293953,173.92142857142858,-6.621428571428567,173.8296328420373,-6.5296328420373015
2025-10-21,190.8,167.3,23.5,176.47516198704105,14.324838012958963,174.19285714285712,16.60714285714289,173.28552876955666,17.51447123044335
2025-10-22,165.5,190.8,-25.30000000000001,176.48546762589928,-10.985467625899275,175.36428571428573,-9.864285714285728,174.74498221117716,-9.24498221117716
2025-10-23,156.0,165.5,-9.5,176.47757009345793,-20.477570093457928,175.55714285714288,-19.55714285714288,173.97461233084815,-17.974612330848146
2025-10-24,171.5,156.0,15.5,176.4628591954023,-4.962859195402302,174.64285714285714,-3.142857142857139,172.47681605239399,-0.9768160523939855
2025-10-25,192.0,171.5,20.5,176.45929648241204,15.540703517587957,176.61428571428573,15.385714285714272,172.39541950146537,19.60458049853463
2025-10-26,179.5,192.0,-12.5,176.47044476327116,3.0295552367288394,175.20000000000002,4.299999999999983,174.02903847309491,5.470961526905086
2025-10-27,173.4,179.5,-6.099999999999994,176.47261648745518,-3.0726164874551785,174.65714285714284,-1.2571428571428385,174.4849251238741,-1.0849251238740862
2025-10-28,160.39999999999998,173.4,-13.000000000000028,176.47041547277937,-16.070415472779388,175.52857142857144,-15.128571428571462,174.39452001343113,-13.994520013431156
2025-10-29,175.9,160.39999999999998,15.500000000000028,176.45891195418756,-0.5589119541875505,171.1857142857143,4.714285714285694,173.22837859079272,2.6716214092072903
2025-10-30,161.55,175.9,-14.349999999999994,176.4585121602289,-14.908512160228895,172.67142857142858,-11.121428571428567,173.4510006162637,-11.901000616263701
2025-10-31,187.0,161.55,25.44999999999999,176.4478556111508,10.5521443888492,173.46428571428572,13.535714285714278,172.45930888434643,14.540691115653573
2025-11-01,192.65,187.0,5.650000000000006,176.45539285714284,16.194607142857166,175.67857142857142,16.97142857142859,173.67096188905685,18.97903811094315
2025-11-02,194.5,192.65,1.8499999999999943,176.46695217701642,18.033047822983576,175.77142857142854,18.728571428571456,175.2524553937832,19.247544606216792
2025-11-03,162.7,194.5,-31.80000000000001,176.47981455064195,-13.779814550641959,177.91428571428574,-15.21428571428575,176.8563231239982,-14.15632312399822
2025-11-04,152.1,162.7,-10.599999999999994,176.46999287241624,-24.369992872416248,176.3857142857143,-24.285714285714306,175.67669890170944,-23.57669890170945
2025-11-05,189.25,152.1,37.150000000000006,176.45263532763533,12.797364672364665,175.2,14.050000000000011,173.71208952804247,15.537910471957531
2025-11-06,193.7,189.25,4.449999999999989,176.461743772242,17.238256227758,177.10714285714286,16.592857142857127,175.0068392590234,18.693160740976595
2025-11-07,192.2,193.7,-1.5,176.47400426742533,15.72599573257466,181.7,10.5,176.56451105049388,15.635488949506112
2025-11-08,200.6,192.2,8.400000000000006,176.48518123667378,24.114818763326213,182.44285714285715,18.157142857142844,177.86739184309877,22.73260815690122
2025-11-09,183.0,200.6,-17.599999999999994,176.50230823863637,6.497691761363626,183.57857142857142,-0.5785714285714221,179.76166445773137,3.2383355422686293
2025-11-10,162.5,183.0,-20.5,176.5069198012775,-14.00691980127749,181.93571428571428,-19.435714285714283,180.03150988384226,-17.53150988384226
2025-11-11,209.1,162.5,46.599999999999994,176.49698581560284,32.60301418439715,181.90714285714284,27.19285714285715,178.57063663793443,30.529363362065567
2025-11-12,184.35,209.1,-24.75,176.52009213323885,7.829907866761147,190.04999999999998,-5.699999999999989,181.11460064592586,3.235399354074133
2025-11-13,172.2,184.35,-12.150000000000006,176.5256373937677,-4.325637393767721,189.35,-17.150000000000006,181.38420140407564,-9.184201404075651
2025-11-14,170.2,172.2,-2.0,176.52257607926398,-6.322576079263996,186.27857142857144,-16.07857142857145,180.61889629315596,-10.418896293155967
2025-11-15,206.3,170.2,36.10000000000002,176.51810466760963,29.781895332390377,183.13571428571427,23.16428571428574,179.75070599195504,26.549294008044967
2025-11-16,194.25,206.3,-12.050000000000011,176.53915194346288,17.710848056537117,183.95000000000002,10.299999999999983,181.96301705763457,12.286982942365427
2025-11-17,168.7,194.25,-25.55000000000001,176.55165960451976,-7.851659604519767,185.55714285714288,-16.85714285714289,182.98687209193318,-14.28687209193319
2025-11-18,201.9,168.7,33.20000000000002,176.54611856033875,25.35388143966125,186.44285714285712,15.457142857142884,181.79636942872284,20.103630571277165
2025-11-19,188.85000000000002,201.9,-13.049999999999983,176.56399858956277,12.286001410437251,185.41428571428574,3.4357142857142833,183.47157346087874,5.378426539121278
2025-11-20,183.2,188.85000000000002,-5.650000000000034,176.57265680056378,6.627343199436211,186.05714285714288,-2.8571428571428896,183.91974931613262,-0.7197493161326349
2025-11-21,184.6,183.2,1.4000000000000057,176.57732394366195,8.022676056338042,187.6285714285714,-3.0285714285714107,183.85977373350082,0.7402262664991781
2025-11-22,214.4,184.6,29.80000000000001,176.58296973961998,37.81703026038002,189.6857142857143,24.714285714285694,183.9214556283183,30.478544371681693
2025-11-23,187.05,214.4,-27.349999999999994,176.6095639943741,10.440436005625912,190.84285714285713,-3.792857142857116,186.46118496947682,0.5888150305231932
2025-11-24,174.15,187.05,-12.900000000000006,176.6169009135629,-2.466900913562881,189.8142857142857,-15.664285714285683,186.51025000326908,-12.360250003269073
2025-11-25,170.0,174.15,-4.150000000000006,176.61516853932585,-6.61516853932585,190.59285714285716,-20.592857142857156,185.48028973959836,-15.480289739598362
2025-11-26,180.7,170.0,10.699999999999989,176.61052631578949,4.089473684210503,186.03571428571428,-5.335714285714289,184.1903414539505,-3.4903414539505206
2025-11-27,194.0,180.7,13.300000000000011,176.61339410939692,17.38660589060308,184.8714285714286,9.128571428571405,183.89949677012444,10.100503229875557
2025-11-28,191.0,194.0,-3.0,176.62557813594955,14.374421864050447,186.41428571428574,4.5857142857142605,184.74115587629933,6.258844123700669
2025-11-29,241.6,191.0,50.599999999999994,176.6356442577031,64.9643557422969,187.32857142857142,54.27142857142857,185.26269554921984,56.33730445078015
2025-11-30,234.2,241.6,-7.400000000000006,176.6811056682995,57.518894331700494,191.21428571428572,42.985714285714266,189.9571948458584,44.24280515414159
2025-12-01,194.6,234.2,-39.599999999999994,176.72132867132868,17.878671328671317,197.95,-3.3499999999999943,193.6438784687657,0.9561215312342881
2025-12-02,173.5,194.6,-21.099999999999994,176.73382250174703,-3.233822501747028,200.87142857142857,-27.371428571428567,193.72355057767538,-20.223550577675383
2025-12-03,196.55,173.5,23.05000000000001,176.73156424581006,19.81843575418995,201.37142857142857,-4.821428571428555,192.0383537993067,4.5116462006933205
2025-12-04,187.89999999999998,196.55,-8.650000000000034,176.745394277739,11.154605722260982,203.6357142857143,-15.735714285714323,192.41430220724556,-4.514302207245578
2025-12-05,171.6,187.89999999999998,-16.299999999999983,176.7531729428173,-5.153172942817292,202.7642857142857,-31.16428571428571,192.0381324784428,-20.43813247844281
2025-12-06,213.7,171.6,42.099999999999994,176.7495818815331,36.9504181184669,199.9928571428571,13.707142857142884,190.33505492654325,23.364945073456738
2025-12-07,218.0,213.7,4.300000000000011,176.77531337047355,41.224686629526445,196.00714285714284,21.99285714285716,192.28201918553032,25.717980814469684
2025-12-08,183.55,218.0,-34.44999999999999,176.80400139178846,6.745998608211551,193.69285714285712,-10.14285714285711,194.42505822549666,-10.875058225496645
2025-12-09,169.55,183.55,-14.0,176.8086926286509,-7.258692628650891,192.11428571428573,-22.564285714285717,193.5188566653013,-23.968856665301303
2025-12-10,188.0,169.55,18.44999999999999,176.8036483669215,11.196351633078507,191.55,-3.5500000000000114,191.52156939972414,-3.521569399724143
2025-12-11,183.3,188.0,-4.699999999999989,176.8114236111111,6.488576388888902,190.32857142857142,-7.028571428571411,191.22812254011245,-7.92812254011244
2025-12-12,179.7,183.3,-3.6000000000000227,176.81592643997223,2.8840735600277583,189.67142857142858,-9.97142857142859,190.5674845125913,-10.867484512591318
2025-12-13,179.4,179.7,-0.29999999999998295,176.81792649098475,2.5820735090152596,190.82857142857142,-11.428571428571416,189.661914058024,-10.26191405802399
2025-12-14,197.9,179.4,18.5,176.81971586971588,21.080284130284127,185.92857142857142,11.97142857142859,188.80680484047798,9.093195159522026
2025-12-15,183.3,197.9,-14.599999999999994,176.83431440443212,6.465685595567891,183.05714285714288,0.2428571428571331,189.56452654365015,-6.264526543650135
2025-12-16,165.9,183.3,-17.400000000000006,176.83878892733563,-10.938788927335622,183.02142857142854,-17.121428571428538,189.04251336357987,-23.142513363579866
2025-12-17,184.4,165.9,18.5,176.83122406639004,7.56877593360997,182.5,1.9000000000000057,187.11408399041574,-2.7140839904157303
2025-12-18,191.7,184.4,7.299999999999983,176.83645473393227,14.863545266067717,181.9857142857143,9.714285714285694,186.88792362459355,4.812076375406434
2025-12-19,207.2,191.7,15.5,176.84671961325967,30.353280386740323,183.18571428571428,24.014285714285705,187.28890640820282,19.91109359179717
2025-12-20,189.6,207.2,-17.599999999999994,176.8676673567978,12.732332643202199,187.1142857142857,2.4857142857142946,188.9480666355733,0.6519333644266965
2025-12-21,176.9,189.6,-12.699999999999989,176.87644827586206,0.023551724137945484,188.57142857142858,-11.671428571428578,189.00239122122028,-12.102391221220273
2025-12-22,194.60000000000002,176.9,17.700000000000017,176.8764645072364,17.72353549276363,185.57142857142858,9.02857142857144,187.99391792578066,6.6060820742193584
2025-12-23,191.4,194.60000000000002,-3.200000000000017,176.88867079889806,14.511329201101944,187.1857142857143,4.214285714285694,188.54439239297946,2.855607607020545
2025-12-24,185.55,191.4,-5.849999999999994,176.8986579490709,8.651342050929117,190.82857142857142,-5.278571428571411,188.78234569999907,-3.2323456999990583
2025-12-25,190.5,185.55,4.949999999999989,176.90460797799173,13.59539202200827,190.99285714285716,-0.49285714285716153,188.51299939805816,1.987000601941844
2025-12-26,218.7,190.5,28.19999999999999,176.91395189003435,41.786048109965634,190.82142857142858,27.878571428571405,188.6785730444932,30.021426955506797
2025-12-27,228.1,218.7,9.400000000000006,176.9426510989011,51.157348901098885,192.46428571428572,35.63571428571427,191.18021150768666,36.91978849231333
2025-12-28,241.8,228.1,13.700000000000017,176.97776252573783,64.82223747426218,197.96428571428572,43.83571428571429,194.25667962768046,47.543320372319556
2025-12-29,203.2,241.8,-38.60000000000002,177.0222222222222,26.177777777777777,207.2357142857143,-4.035714285714306,198.21839001165364,4.981609988346349
2025-12-30,237.9,203.2,34.70000000000002,177.0401644962303,60.859835503769716,208.46428571428572,29.435714285714283,198.6334997655619,39.2665002344381
2025-12-31,190.5,237.9,-47.400000000000006,177.0818493150685,13.418150684931504,215.10714285714286,-24.60714285714286,201.90551569761766,-11.405515697617659
