Date,Weekday,Week_Number,Month,Year,Hour,Country,Region,Site,Queue_Name,Channel,All_Units_Filter,Queue_Units_Filter,ASU_Tier_Filter,Business_Unit,planned_Volume,offered_Volume,handled_Volume,abandoned_Volume,backlog_Volume,aHT_Seconds,handle_Time_Total,Wait_Time_Avg,shrinkage_Percent,required_FTE,agent_Count,utilization_percent,Active_Agents,Service_Level_Percent,Occupancy_Percent
2025-01-20,Monday,4,January,2025,14,Belgium,EMEA,Belgium Hub,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 1,Telecom,176,172,151,21,21,739,111589,90.22674419,25,3,4,85,3,84,88
2025-05-08,Thursday,19,May,2025,12,Czech Republic,EMEA,Czech Republic Hub,TECH_SUPPORT_EMAIL_T3,Chat,Consumer,Tech Support,Tier 1,Healthcare,448,455,431,24,24,394,169814,20.78241758,24,5,6,71,4,79,67
2024-08-10,Saturday,32,August,2024,5,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,65,73,72,1,1,263,18936,3.602739726,18,0,0,86,0,74,79
2023-12-20,Wednesday,51,December,2023,18,Poland,EMEA,Poland Hub,EMEA_CORE_EMAIL_T2,Voice,Consumer,Support,Tier 3,Telecom,435,443,442,1,1,651,287742,1.469525959,33,9,12,88,11,75,69
2024-11-25,Monday,48,November,2024,21,Ireland,EMEA,Dublin,TECH_SUPPORT_EMAIL_T3,Email,Enterprise,Tech Support,Tier 1,E-commerce,85,69,42,27,27,782,32844,306.0,17,1,1,71,1,87,62
2021-01-17,Sunday,2,January,2021,16,South Africa,EMEA,Cape Town,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 3,E-commerce,428,413,385,28,28,858,330330,58.16949153,19,11,13,71,9,75,88
2023-08-31,Thursday,35,August,2023,17,Turkey,EMEA,Turkey Hub,TECH_SUPPORT_EMAIL_T3,Chat,Premium,Tech Support,Tier 3,Banking,51,74,64,10,10,839,53696,113.3783784,26,1,1,91,1,73,75
2024-12-24,Tuesday,52,December,2024,5,Hungary,EMEA,Hungary Hub,EMEA_RETAIL_VOICE_T2,Email,Enterprise,Support,Tier 3,Telecom,75,63,40,23,23,241,9640,87.98412698,27,0,0,82,0,85,83
2024-03-13,Wednesday,11,March,2024,9,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Telecom,206,207,193,14,14,847,163471,57.28502415,24,5,6,69,4,80,89
2025-02-02,Sunday,5,February,2025,10,Kenya,EMEA,Kenya Hub,EMEA_CHAT_SUPPORT_T1,Email,Enterprise,Support,Tier 1,Retail,337,341,330,11,11,541,178530,17.4516129,26,6,8,84,7,94,62
2022-11-03,Thursday,44,November,2022,14,Belgium,EMEA,Belgium Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Consumer,Support,Tier 1,Banking,357,350,326,24,24,633,206358,43.40571429,17,7,8,88,7,74,60
2023-11-06,Monday,45,November,2023,3,Slovenia,EMEA,Slovenia Hub,EMEA_CORE_EMAIL_T2,Voice,Consumer,Support,Tier 3,E-commerce,190,212,202,10,10,577,116554,27.21698113,31,4,5,87,4,83,73
2021-08-02,Monday,31,August,2021,20,Morocco,EMEA,Morocco Hub,INBOUND_VOICE_TIER1,Chat,Consumer,Inbound,Tier 2,Retail,461,455,454,1,1,772,350488,1.696703297,32,12,16,73,12,86,77
2024-04-23,Tuesday,17,April,2024,1,Italy,EMEA,Rome,EMEA_CHAT_SUPPORT_T1,Chat,Premium,Support,Tier 1,Healthcare,198,199,192,7,7,755,144960,26.55778894,24,5,6,68,4,80,85
2025-04-29,Tuesday,18,April,2025,4,Morocco,EMEA,Morocco Hub,EMEA_CHAT_SUPPORT_T1,Chat,Consumer,Support,Tier 1,E-commerce,363,375,374,1,1,738,276012,1.968,28,9,12,81,10,86,74
2023-03-24,Friday,12,March,2023,3,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Retail,267,293,273,20,20,286,78078,19.5221843,20,2,2,90,2,82,77
2021-10-08,Friday,40,October,2021,20,Russia,EMEA,Russia Hub,EMEA_CORE_EMAIL_TIER2,Chat,Enterprise,Support,Tier 2,Retail,472,499,481,18,18,510,245310,18.39679359,34,8,11,81,9,81,78
2022-06-14,Tuesday,24,June,2022,7,Netherlands,EMEA,Amsterdam,TECH_SUPPORT_EMAIL_T3,Voice,Consumer,Tech Support,Tier 2,Telecom,74,67,67,0,0,712,47704,0.0,20,1,1,89,1,85,78
2023-06-22,Thursday,25,June,2023,19,Spain,EMEA,Madrid,TECH_SUPPORT_EMAIL_T3,Voice,Enterprise,Tech Support,Tier 1,Healthcare,119,137,114,23,23,732,83448,122.8905109,34,2,3,75,2,81,71
2025-06-03,Tuesday,23,June,2025,16,Denmark,EMEA,Denmark Hub,INBOUND_VOICE_TIER1,Voice,Premium,Inbound,Tier 2,Telecom,99,100,83,17,17,439,36437,74.63,35,1,1,94,1,95,90
2024-05-02,Thursday,18,May,2024,11,Hungary,EMEA,Hungary Hub,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 3,Telecom,82,82,69,13,13,375,25875,59.45121951,25,0,0,84,0,89,86
2022-07-13,Wednesday,28,July,2022,3,Sweden,EMEA,Sweden Hub,EMEA_EMAIL_SUPPORT_T3,Voice,Premium,Support,Tier 1,Retail,411,394,368,26,26,844,310592,55.69543147,24,10,12,66,8,75,87
2023-08-05,Saturday,31,August,2023,20,Greece,EMEA,Greece Hub,INBOUND_VOICE_TIER1,Voice,Consumer,Inbound,Tier 3,Healthcare,276,280,261,19,19,716,186876,48.58571429,27,6,8,94,8,71,76
2025-10-02,Thursday,40,October,2025,10,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Retail,228,219,202,17,17,866,174932,67.22374429,24,6,7,84,6,72,81
2021-11-29,Monday,48,November,2021,7,Slovenia,EMEA,Slovenia Hub,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 2,Retail,324,351,333,18,18,611,203463,31.33333333,29,7,9,83,7,79,65
2024-01-18,Thursday,3,January,2024,1,Czech Republic,EMEA,Czech Republic Hub,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 3,Healthcare,255,256,226,30,30,378,85428,44.296875,20,2,2,75,2,93,82
2021-12-15,Wednesday,50,December,2021,20,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Telecom,469,462,435,27,27,497,216195,29.04545455,26,7,9,85,8,95,66
2023-03-22,Wednesday,12,March,2023,7,Slovenia,EMEA,Slovenia Hub,EMEA_RETAIL_VOICE_T2,Chat,Premium,Support,Tier 2,E-commerce,267,281,255,26,26,806,205530,74.57651246,26,7,9,83,7,94,73
2025-03-06,Thursday,10,March,2025,17,Turkey,EMEA,Turkey Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Premium,Support,Tier 2,Healthcare,478,474,474,0,0,811,384414,0.0,21,13,16,66,11,89,61
2022-10-03,Monday,40,October,2022,3,Netherlands,EMEA,Amsterdam,EMEA_RETAIL_VOICE_T2,Voice,Consumer,Support,Tier 3,Retail,242,267,239,28,28,714,170646,74.87640449,28,5,6,90,5,81,61
2024-09-11,Wednesday,37,September,2024,14,Finland,EMEA,Finland Hub,CUSTOMER_SUPPORT_CHAT_T1,Email,Enterprise,Customer Support,Tier 1,Banking,363,393,364,29,29,303,110292,22.35877863,32,3,4,68,3,79,70
2023-05-20,Saturday,20,May,2023,15,Luxembourg,EMEA,Luxembourg Hub,EMEA_CORE_EMAIL_TIER2,Chat,Consumer,Support,Tier 1,Retail,223,205,204,1,1,523,106692,2.551219512,19,3,4,77,3,91,78
2023-05-06,Saturday,18,May,2023,2,France,EMEA,Paris,CUSTOMER_SUPPORT_CHAT_T1,Chat,Enterprise,Customer Support,Tier 2,Healthcare,453,458,439,19,19,882,387198,36.58951965,26,13,16,85,14,86,82
2023-01-11,Wednesday,2,January,2023,11,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Retail,380,394,364,30,30,851,309764,64.79695431,34,10,13,93,12,71,75
2021-04-30,Friday,17,April,2021,17,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,198,190,177,13,13,430,76110,29.42105263,35,2,3,76,2,91,90
2021-06-09,Wednesday,23,June,2021,21,Bulgaria,EMEA,Bulgaria Hub,EMEA_RETAIL_VOICE_T2,Chat,Enterprise,Support,Tier 2,Banking,330,340,319,21,21,848,270512,52.37647059,25,9,11,81,9,83,63
2023-04-20,Thursday,16,April,2023,4,Spain,EMEA,Madrid,EMEA_EMAIL_SUPPORT_T3,Email,Premium,Support,Tier 2,Healthcare,72,57,42,15,15,227,9534,59.73684211,31,0,0,79,0,72,76
2023-03-01,Wednesday,9,March,2023,9,Norway,EMEA,Norway Hub,INBOUND_VOICE_TIER1,Email,Enterprise,Inbound,Tier 2,Telecom,89,71,43,28,28,597,25671,235.4366197,19,0,0,83,0,87,83
2022-05-09,Monday,19,May,2022,13,Belgium,EMEA,Belgium Hub,EMEA_CORE_EMAIL_T2,Email,Premium,Support,Tier 1,Retail,381,384,366,18,18,633,231678,29.671875,25,8,10,68,7,76,62
2022-05-05,Thursday,18,May,2022,2,Italy,EMEA,Rome,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 3,Retail,242,261,239,22,22,688,164432,57.99233716,22,5,6,94,6,71,62
2021-04-04,Sunday,13,April,2021,17,Iceland,EMEA,Iceland Hub,EMEA_CHAT_SUPPORT_T1,Voice,Enterprise,Support,Tier 2,E-commerce,365,351,324,27,27,876,283824,67.38461538,20,9,11,75,8,71,82
2024-11-18,Monday,47,November,2024,14,Luxembourg,EMEA,Luxembourg Hub,EMEA_RETAIL_VOICE_T2,Voice,Consumer,Support,Tier 2,Banking,391,377,364,13,13,575,209300,19.82758621,22,7,9,94,8,77,72
2022-10-20,Thursday,42,October,2022,4,Kenya,EMEA,Kenya Hub,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 2,Retail,305,335,318,17,17,831,264258,42.17014925,30,9,12,74,9,81,82
2021-01-13,Wednesday,2,January,2021,11,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Banking,496,513,506,7,7,750,379500,10.23391813,26,13,16,77,12,74,76
2025-11-08,Saturday,45,November,2025,10,Denmark,EMEA,Denmark Hub,INBOUND_VOICE_TIER1,Chat,Premium,Inbound,Tier 3,Banking,371,375,353,22,22,722,254866,42.35733333,22,8,10,73,7,71,82
2021-05-17,Monday,20,May,2021,17,South Africa,EMEA,Cape Town,EMEA_CORE_EMAIL_TIER2,Voice,Enterprise,Support,Tier 2,Banking,396,409,385,24,24,791,304535,46.41564792,25,10,13,86,11,75,63
2024-12-05,Thursday,49,December,2024,0,Poland,EMEA,Poland Hub,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 1,Banking,402,415,398,17,17,896,356608,36.70361446,25,12,15,91,14,75,90
2021-05-02,Sunday,17,May,2021,20,United Kingdom,EMEA,London,EMEA_CORE_EMAIL_TIER2,Voice,Premium,Support,Tier 1,Banking,307,299,293,6,6,792,232056,15.89297659,17,8,9,79,7,77,81
2025-12-29,Monday,1,December,2025,4,Hungary,EMEA,Hungary Hub,EMEA_EMAIL_SUPPORT_T3,Voice,Premium,Support,Tier 2,Telecom,159,173,155,18,18,841,130355,87.50289017,24,4,5,82,4,92,63
2024-09-05,Thursday,36,September,2024,13,Norway,EMEA,Norway Hub,OUTBOUND_SALES_T2,Voice,Enterprise,Outbound,Tier 2,Retail,85,110,97,13,13,771,74787,91.11818182,23,2,2,71,1,81,74
2024-03-23,Saturday,12,March,2024,16,Sweden,EMEA,Sweden Hub,EMEA_RETAIL_VOICE_T2,Chat,Enterprise,Support,Tier 2,E-commerce,70,59,38,21,21,209,7942,74.38983051,20,0,0,93,0,80,62
2024-09-06,Friday,36,September,2024,2,United Kingdom,EMEA,London,TECH_SUPPORT_EMAIL_T3,Chat,Consumer,Tech Support,Tier 1,Banking,187,198,173,25,25,327,56571,41.28787879,35,1,1,74,1,82,60
2023-03-12,Sunday,10,March,2023,2,Greece,EMEA,Greece Hub,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 1,Healthcare,398,405,396,9,9,692,274032,15.37777778,34,9,12,70,8,92,63
2024-12-08,Sunday,49,December,2024,9,Iceland,EMEA,Iceland Hub,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 2,Retail,110,128,121,7,7,319,38599,17.4453125,18,1,1,75,1,78,70
2022-07-29,Friday,30,July,2022,15,Sweden,EMEA,Sweden Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Premium,Support,Tier 1,E-commerce,455,470,455,15,15,415,188825,13.24468085,33,6,8,90,7,90,67
2022-08-18,Thursday,33,August,2022,21,Czech Republic,EMEA,Czech Republic Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Premium,Customer Support,Tier 3,Healthcare,148,174,150,24,24,884,132600,121.9310345,26,4,5,79,4,72,85
2025-02-26,Wednesday,9,February,2025,21,Czech Republic,EMEA,Czech Republic Hub,OUTBOUND_SALES_T2,Voice,Consumer,Outbound,Tier 2,Banking,130,127,105,22,22,222,23310,38.45669291,21,0,0,87,0,73,79
2021-06-04,Friday,22,June,2021,15,Morocco,EMEA,Morocco Hub,TECH_SUPPORT_EMAIL_T3,Voice,Enterprise,Tech Support,Tier 3,Healthcare,472,469,442,27,27,880,388960,50.66098081,19,13,15,69,10,70,65
2023-10-05,Thursday,40,October,2023,21,United Kingdom,EMEA,London,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 2,Banking,439,420,391,29,29,312,121992,21.54285714,25,4,5,82,4,72,90
2021-12-27,Monday,52,December,2021,7,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Healthcare,355,349,329,20,20,653,214837,37.42120344,17,7,8,80,6,78,83
2021-08-30,Monday,35,August,2021,3,Slovenia,EMEA,Slovenia Hub,TECH_SUPPORT_EMAIL_T3,Voice,Premium,Tech Support,Tier 2,Retail,311,314,293,21,21,884,259012,59.12101911,26,8,10,83,8,74,86
2025-05-11,Sunday,19,May,2025,4,Israel,EMEA,Israel Hub,EMEA_RETAIL_VOICE_T2,Email,Premium,Support,Tier 2,Telecom,249,278,269,9,9,275,73975,8.902877698,27,2,3,83,2,72,74
2025-01-29,Wednesday,5,January,2025,4,Portugal,EMEA,Portugal Hub,INBOUND_VOICE_TIER1,Voice,Consumer,Inbound,Tier 2,E-commerce,256,272,272,0,0,299,81328,0.0,27,2,3,80,2,72,80
2021-06-16,Wednesday,24,June,2021,9,Ireland,EMEA,Dublin,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 3,Telecom,218,200,175,25,25,242,42350,30.25,23,1,1,94,1,75,66
2023-10-25,Wednesday,43,October,2023,17,France,EMEA,Paris,EMEA_CORE_EMAIL_T2,Email,Enterprise,Support,Tier 3,Healthcare,79,77,53,24,24,525,27825,163.6363636,35,0,0,94,0,75,65
2021-12-27,Monday,52,December,2021,10,Netherlands,EMEA,Amsterdam,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Healthcare,290,286,261,25,25,357,93177,31.20629371,22,3,4,65,3,71,70
2025-11-28,Friday,48,November,2025,15,Italy,EMEA,Rome,EMEA_CORE_EMAIL_TIER2,Chat,Consumer,Support,Tier 3,Healthcare,186,184,162,22,22,675,109350,80.70652174,32,3,4,94,4,81,87
2021-11-22,Monday,47,November,2021,8,South Africa,EMEA,Cape Town,TECH_SUPPORT_EMAIL_T3,Chat,Consumer,Tech Support,Tier 2,Banking,251,266,244,22,22,522,127368,43.17293233,15,4,5,91,5,93,82
2025-07-21,Monday,30,July,2025,10,Slovenia,EMEA,Slovenia Hub,EMEA_CHAT_SUPPORT_T1,Chat,Enterprise,Support,Tier 2,Healthcare,129,117,107,10,10,395,42265,33.76068376,29,1,1,69,1,76,67
2021-09-04,Saturday,35,September,2021,1,Hungary,EMEA,Hungary Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Consumer,Support,Tier 1,Retail,152,171,164,7,7,616,101024,25.21637427,32,3,4,82,3,73,69
2022-11-03,Thursday,44,November,2022,16,Portugal,EMEA,Portugal Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Enterprise,Customer Support,Tier 3,Healthcare,309,330,307,23,23,304,93328,21.18787879,15,3,3,87,3,91,66
2021-10-18,Monday,42,October,2021,20,Bulgaria,EMEA,Bulgaria Hub,EMEA_EMAIL_SUPPORT_T3,Email,Enterprise,Support,Tier 3,E-commerce,228,229,218,11,11,859,187262,41.26200873,25,6,8,78,6,83,78
2023-01-11,Wednesday,2,January,2023,8,Romania,EMEA,Romania Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Healthcare,238,264,244,20,20,490,119560,37.12121212,20,4,5,80,4,92,76
2022-10-19,Wednesday,42,October,2022,7,Sweden,EMEA,Sweden Hub,EMEA_CHAT_SUPPORT_T1,Voice,Consumer,Support,Tier 2,Telecom,250,274,255,19,19,837,213435,58.04014599,18,7,8,91,7,95,85
2022-10-16,Sunday,41,October,2022,22,Netherlands,EMEA,Amsterdam,TECH_SUPPORT_EMAIL_T3,Email,Enterprise,Tech Support,Tier 2,Healthcare,178,162,152,10,10,744,113088,45.92592593,32,3,4,66,3,79,87
2021-07-08,Thursday,27,July,2021,10,Ireland,EMEA,Dublin,EMEA_EMAIL_SUPPORT_T3,Voice,Enterprise,Support,Tier 3,E-commerce,88,117,110,7,7,735,80850,43.97435897,30,2,3,93,3,80,66
2023-11-16,Thursday,46,November,2023,22,Iceland,EMEA,Iceland Hub,EMEA_EMAIL_SUPPORT_T3,Email,Enterprise,Support,Tier 2,E-commerce,183,198,187,11,11,271,50677,15.05555556,22,1,1,73,1,76,76
2022-08-31,Wednesday,35,August,2022,23,Iceland,EMEA,Iceland Hub,OUTBOUND_SALES_T2,Voice,Enterprise,Outbound,Tier 3,E-commerce,289,296,284,12,12,485,137740,19.66216216,25,4,5,67,3,70,82
2021-08-13,Friday,32,August,2021,20,South Africa,EMEA,Cape Town,OUTBOUND_SALES_T2,Voice,Premium,Outbound,Tier 3,Banking,391,371,356,15,15,609,216804,24.62264151,26,7,9,88,8,90,76
2024-07-27,Saturday,30,July,2024,4,Luxembourg,EMEA,Luxembourg Hub,EMEA_CHAT_SUPPORT_T1,Voice,Premium,Support,Tier 2,E-commerce,410,431,423,8,8,346,146358,6.422273782,16,5,6,95,6,91,84
2024-02-14,Wednesday,7,February,2024,16,Portugal,EMEA,Portugal Hub,OUTBOUND_SALES_T2,Chat,Consumer,Outbound,Tier 3,Telecom,340,320,303,17,17,293,88779,15.565625,19,3,4,80,3,87,76
2023-12-30,Saturday,52,December,2023,13,Russia,EMEA,Russia Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Consumer,Customer Support,Tier 2,Banking,313,332,313,19,19,753,235689,43.09337349,16,8,9,66,6,79,82
2021-10-17,Sunday,41,October,2021,20,Bulgaria,EMEA,Bulgaria Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Consumer,Support,Tier 3,Retail,63,84,82,2,2,786,64452,18.71428571,30,2,3,66,2,88,83
2022-06-06,Monday,23,June,2022,19,Netherlands,EMEA,Amsterdam,CUSTOMER_SUPPORT_CHAT_T1,Voice,Premium,Customer Support,Tier 2,Retail,147,135,111,24,24,320,35520,56.88888889,21,1,1,80,1,76,62
2024-10-13,Sunday,41,October,2024,19,Slovakia,EMEA,Slovakia Hub,CUSTOMER_SUPPORT_CHAT_T1,Chat,Premium,Customer Support,Tier 3,E-commerce,305,333,327,6,6,786,257022,14.16216216,28,8,10,95,10,80,88
2022-09-28,Wednesday,39,September,2022,8,Slovenia,EMEA,Slovenia Hub,EMEA_CORE_EMAIL_T2,Chat,Enterprise,Support,Tier 1,E-commerce,458,474,455,19,19,768,349440,30.78481013,16,12,14,83,12,94,61
2025-01-08,Wednesday,2,January,2025,16,United Kingdom,EMEA,London,EMEA_CHAT_SUPPORT_T1,Voice,Consumer,Support,Tier 2,Healthcare,433,433,410,23,23,456,186960,24.22170901,21,6,7,71,5,88,65
2023-04-03,Monday,14,April,2023,9,Slovenia,EMEA,Slovenia Hub,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 2,Banking,154,173,170,3,3,696,118320,12.06936416,30,4,5,78,4,71,80
2022-04-19,Tuesday,16,April,2022,9,Belgium,EMEA,Belgium Hub,EMEA_CHAT_SUPPORT_T1,Email,Enterprise,Support,Tier 2,Telecom,194,203,195,8,8,730,142350,28.76847291,19,4,5,70,4,82,77
2021-09-01,Wednesday,35,September,2021,0,Slovakia,EMEA,Slovakia Hub,EMEA_CHAT_SUPPORT_T1,Email,Premium,Support,Tier 3,Telecom,381,386,378,8,8,621,234738,12.87046632,17,8,9,81,7,72,65
2024-09-28,Saturday,39,September,2024,15,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Telecom,123,142,136,6,6,217,29512,9.169014085,35,1,1,77,1,90,80
2023-04-12,Wednesday,15,April,2023,15,Morocco,EMEA,Morocco Hub,EMEA_CHAT_SUPPORT_T1,Email,Enterprise,Support,Tier 1,Retail,429,436,409,27,27,633,258897,39.19954128,33,8,11,95,10,93,60
2022-11-27,Sunday,47,November,2022,3,Portugal,EMEA,Portugal Hub,EMEA_CORE_EMAIL_T2,Chat,Enterprise,Support,Tier 1,Retail,262,279,279,0,0,357,99603,0.0,32,3,4,91,4,77,73
2025-11-27,Thursday,48,November,2025,22,Poland,EMEA,Poland Hub,OUTBOUND_SALES_T2,Chat,Premium,Outbound,Tier 3,Healthcare,384,375,371,4,4,373,138383,3.978666667,35,4,5,82,4,95,77
2021-11-23,Tuesday,47,November,2021,6,France,EMEA,Paris,EMEA_CORE_EMAIL_T2,Voice,Premium,Support,Tier 3,Banking,490,486,456,30,30,754,343824,46.54320988,25,11,14,90,13,89,66
2025-06-01,Sunday,22,June,2025,16,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,452,455,431,24,24,780,336180,41.14285714,23,11,14,94,13,88,90
2024-04-17,Wednesday,16,April,2024,14,Czech Republic,EMEA,Czech Republic Hub,OUTBOUND_SALES_T2,Email,Premium,Outbound,Tier 2,Healthcare,154,178,150,28,28,665,99750,104.6067416,35,3,4,81,3,87,81
2024-01-21,Sunday,3,January,2024,11,Denmark,EMEA,Denmark Hub,EMEA_CORE_EMAIL_T2,Chat,Enterprise,Support,Tier 3,Banking,205,191,189,2,2,360,68040,3.769633508,17,2,2,74,1,82,66
2024-04-30,Tuesday,18,April,2024,14,Sweden,EMEA,Sweden Hub,OUTBOUND_SALES_T2,Email,Consumer,Outbound,Tier 1,Healthcare,103,110,109,1,1,771,84039,7.009090909,30,2,3,86,3,70,76
2021-06-28,Monday,26,June,2021,10,Israel,EMEA,Israel Hub,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 1,Banking,173,172,151,21,21,853,128803,104.1453488,24,4,5,69,3,84,61
2025-08-03,Sunday,31,August,2025,2,Slovakia,EMEA,Slovakia Hub,INBOUND_VOICE_TIER1,Chat,Enterprise,Inbound,Tier 1,Telecom,230,251,245,6,6,526,128870,12.57370518,27,4,5,85,4,86,90
2023-09-09,Saturday,36,September,2023,0,France,EMEA,Paris,INBOUND_VOICE_TIER1,Email,Premium,Inbound,Tier 2,Banking,483,466,463,3,3,781,361603,5.027896996,31,12,16,85,14,85,63
2024-02-10,Saturday,6,February,2024,0,Kenya,EMEA,Kenya Hub,EMEA_RETAIL_VOICE_T2,Voice,Enterprise,Support,Tier 3,Retail,385,415,390,25,25,524,204360,31.56626506,26,7,9,70,6,94,79
2022-04-11,Monday,15,April,2022,9,Ukraine,EMEA,Ukraine Hub,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 2,E-commerce,419,445,418,27,27,583,243694,35.37303371,19,8,10,87,9,81,83
2023-06-27,Tuesday,26,June,2023,19,Israel,EMEA,Israel Hub,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 3,E-commerce,184,211,201,10,10,450,90450,21.32701422,31,3,4,74,3,91,74
2022-09-19,Monday,38,September,2022,12,Italy,EMEA,Rome,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 1,Retail,439,430,411,19,19,483,198513,21.34186047,29,6,8,73,6,80,83
2023-01-10,Tuesday,2,January,2023,6,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Healthcare,152,150,137,13,13,764,104668,66.21333333,26,3,4,85,3,71,78
2021-12-10,Friday,49,December,2021,13,Germany,EMEA,Berlin,EMEA_RETAIL_VOICE_T2,Chat,Premium,Support,Tier 2,Healthcare,402,387,380,7,7,268,101840,4.84754522,23,3,4,68,3,76,86
2022-07-31,Sunday,30,July,2022,23,Norway,EMEA,Norway Hub,TECH_SUPPORT_EMAIL_T3,Voice,Enterprise,Tech Support,Tier 3,Healthcare,116,128,123,5,5,720,88560,28.125,27,3,4,92,4,91,78
2025-11-07,Friday,45,November,2025,9,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,299,293,281,12,12,717,201477,29.36518771,25,6,8,88,7,71,88
2021-04-10,Saturday,14,April,2021,16,Morocco,EMEA,Morocco Hub,TECH_SUPPORT_EMAIL_T3,Chat,Consumer,Tech Support,Tier 2,Banking,123,150,129,21,21,359,46311,50.26,19,1,1,79,1,86,81
2023-08-31,Thursday,35,August,2023,19,United Kingdom,EMEA,London,EMEA_RETAIL_VOICE_T2,Chat,Enterprise,Support,Tier 2,E-commerce,323,322,300,22,22,602,180600,41.13043478,26,6,8,67,5,81,72
2025-09-21,Sunday,38,September,2025,6,Turkey,EMEA,Turkey Hub,EMEA_CORE_EMAIL_T2,Voice,Enterprise,Support,Tier 2,E-commerce,372,362,341,21,21,334,113894,19.37569061,32,3,4,87,3,72,74
2022-01-03,Monday,1,January,2022,22,Slovenia,EMEA,Slovenia Hub,OUTBOUND_SALES_T2,Voice,Consumer,Outbound,Tier 2,Telecom,71,98,84,14,14,585,49140,83.57142857,17,1,1,93,1,89,71
2021-12-14,Tuesday,50,December,2021,4,Morocco,EMEA,Morocco Hub,EMEA_CORE_EMAIL_TIER2,Chat,Premium,Support,Tier 1,Retail,448,460,449,11,11,620,278380,14.82608696,31,9,12,87,10,73,81
2024-02-13,Tuesday,7,February,2024,2,Slovenia,EMEA,Slovenia Hub,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 2,Telecom,53,59,53,6,6,596,31588,60.61016949,17,1,1,92,1,70,76
2022-07-29,Friday,30,July,2022,16,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,279,304,281,23,23,767,215527,58.02960526,20,7,8,81,6,92,63
2021-05-22,Saturday,20,May,2021,9,Czech Republic,EMEA,Czech Republic Hub,TECH_SUPPORT_EMAIL_T3,Voice,Consumer,Tech Support,Tier 1,Banking,474,467,463,4,4,554,256502,4.745182013,22,8,10,65,7,86,84
2021-12-04,Saturday,48,December,2021,0,Slovakia,EMEA,Slovakia Hub,CUSTOMER_SUPPORT_CHAT_T1,Email,Premium,Customer Support,Tier 1,Banking,53,49,44,5,5,707,31108,72.14285714,15,1,1,74,1,85,62
